organismal_trait	pSTR	lrt_pvalue	adjusted_p	BF_significant
telomere_resids	STR_19409	0.0242462176925925	1	FALSE
telomere_resids	STR_19412	0.748502456730054	1	FALSE
telomere_resids	STR_19414	0.357812677938573	1	FALSE
telomere_resids	STR_19415	0.600270359506745	1	FALSE
telomere_resids	STR_19416	0.43442720213054	1	FALSE
telomere_resids	STR_19423	0.59572645320503	1	FALSE
telomere_resids	STR_19475	0.974022003936123	1	FALSE
telomere_resids	STR_19483	0.434252094369003	1	FALSE
telomere_resids	STR_19488	0.83155284287402	1	FALSE
telomere_resids	STR_1949	0.905570103207046	1	FALSE
telomere_resids	STR_19499	0.826628547173399	1	FALSE
telomere_resids	STR_19503	0.860668721359653	1	FALSE
telomere_resids	STR_1952	0.00259415839753106	1	FALSE
telomere_resids	STR_19527	0.776380251435402	1	FALSE
telomere_resids	STR_19532	0.922880890988078	1	FALSE
telomere_resids	STR_19541	0.0813892977852752	1	FALSE
telomere_resids	STR_19545	0.433633069853407	1	FALSE
telomere_resids	STR_1958	0.945560869415263	1	FALSE
telomere_resids	STR_19603	0.299210927333312	1	FALSE
telomere_resids	STR_19610	0.655698356061254	1	FALSE
telomere_resids	STR_19651	0.981195375171378	1	FALSE
telomere_resids	STR_19676	0.933680538784667	1	FALSE
telomere_resids	STR_19707	0.687709860737621	1	FALSE
telomere_resids	STR_19727	0.893352990678003	1	FALSE
telomere_resids	STR_19732	0.945915874441097	1	FALSE
telomere_resids	STR_19743	0.791924393834774	1	FALSE
telomere_resids	STR_19753	0.658908264539949	1	FALSE
telomere_resids	STR_19758	0.308869475460113	1	FALSE
telomere_resids	STR_1977	0.00179991194105716	1	FALSE
telomere_resids	STR_19772	0.254470773819292	1	FALSE
telomere_resids	STR_19779	0.343992191176092	1	FALSE
telomere_resids	STR_19785	0.106899697233461	1	FALSE
telomere_resids	STR_198	0.875419379751339	1	FALSE
telomere_resids	STR_19848	0.0739749884135069	1	FALSE
telomere_resids	STR_19850	0.534414632272376	1	FALSE
telomere_resids	STR_19851	0.0891106505739181	1	FALSE
telomere_resids	STR_19854	0.245390293988559	1	FALSE
telomere_resids	STR_19870	0.474143721065923	1	FALSE
telomere_resids	STR_19922	0.884516478155473	1	FALSE
telomere_resids	STR_19938	0.990926865371108	1	FALSE
telomere_resids	STR_19948	0.518222220378027	1	FALSE
telomere_resids	STR_19955	0.783118827303753	1	FALSE
telomere_resids	STR_19963	0.0307681977936799	1	FALSE
telomere_resids	STR_19978	0.100362175250814	1	FALSE
telomere_resids	STR_2000	0.0205284285004635	1	FALSE
telomere_resids	STR_20003	0.022186099248942	1	FALSE
telomere_resids	STR_20034	0.0179543059447493	1	FALSE
telomere_resids	STR_20068	0.641008702003125	1	FALSE
telomere_resids	STR_20074	0.393170149690578	1	FALSE
telomere_resids	STR_20075	0.272609929901689	1	FALSE
telomere_resids	STR_20076	0.448372042017754	1	FALSE
telomere_resids	STR_20079	0.349387956563993	1	FALSE
telomere_resids	STR_20085	0.49138855153768	1	FALSE
telomere_resids	STR_20086	0.334878849460486	1	FALSE
telomere_resids	STR_20088	0.0237231972442588	1	FALSE
telomere_resids	STR_20090	0.037971426936063	1	FALSE
telomere_resids	STR_20116	0.0626513733939782	1	FALSE
telomere_resids	STR_20124	0.992722377110979	1	FALSE
telomere_resids	STR_20125	0.31377889882215	1	FALSE
telomere_resids	STR_20138	0.130538022843116	1	FALSE
telomere_resids	STR_2014	0.342275562881529	1	FALSE
telomere_resids	STR_20143	0.286872308222554	1	FALSE
telomere_resids	STR_20155	0.488683123984125	1	FALSE
telomere_resids	STR_20158	0.334753262935875	1	FALSE
telomere_resids	STR_20187	0.589775428697382	1	FALSE
telomere_resids	STR_2020	0.408468589437016	1	FALSE
telomere_resids	STR_20202	0.0454350632984028	1	FALSE
telomere_resids	STR_20207	0.973188837756327	1	FALSE
telomere_resids	STR_20208	0.840936919539	1	FALSE
telomere_resids	STR_20213	0.925748936917959	1	FALSE
telomere_resids	STR_20231	0.800730114058874	1	FALSE
telomere_resids	STR_2024	0.938840192151004	1	FALSE
telomere_resids	STR_20254	0.123384913281107	1	FALSE
telomere_resids	STR_20287	0.340455733178894	1	FALSE
telomere_resids	STR_20292	0.138135301551369	1	FALSE
telomere_resids	STR_2032	0.000465939063009501	1	FALSE
telomere_resids	STR_20321	0.0124920113955636	1	FALSE
telomere_resids	STR_20328	0.0598361292845595	1	FALSE
telomere_resids	STR_20332	0.701948560842055	1	FALSE
telomere_resids	STR_2034	0.013682502953903	1	FALSE
telomere_resids	STR_20357	0.561792688010829	1	FALSE
telomere_resids	STR_20362	0.148358914566864	1	FALSE
telomere_resids	STR_20380	0.909229278292956	1	FALSE
telomere_resids	STR_20397	0.990117210953674	1	FALSE
telomere_resids	STR_20398	0.308169153542914	1	FALSE
telomere_resids	STR_2040	0.00596225257037663	1	FALSE
telomere_resids	STR_20402	0.771917902760075	1	FALSE
telomere_resids	STR_20413	0.9213843033742	1	FALSE
telomere_resids	STR_20423	0.541183838090682	1	FALSE
telomere_resids	STR_20426	0.877578931426378	1	FALSE
telomere_resids	STR_20442	0.346337692328828	1	FALSE
telomere_resids	STR_20449	0.611125503538151	1	FALSE
telomere_resids	STR_20456	0.619536188208056	1	FALSE
telomere_resids	STR_20469	0.139113492958148	1	FALSE
telomere_resids	STR_20480	0.928419883894387	1	FALSE
telomere_resids	STR_20499	0.142741661763851	1	FALSE
telomere_resids	STR_20500	0.104320195986282	1	FALSE
telomere_resids	STR_20502	0.846315129170635	1	FALSE
telomere_resids	STR_20503	0.120141426728248	1	FALSE
telomere_resids	STR_20504	0.940048057873927	1	FALSE
telomere_resids	STR_20514	0.212700472462158	1	FALSE
telomere_resids	STR_20521	0.176216594554507	1	FALSE
telomere_resids	STR_20542	0.52142799085936	1	FALSE
telomere_resids	STR_20555	0.495872024794835	1	FALSE
telomere_resids	STR_20560	0.684697285920811	1	FALSE
telomere_resids	STR_20567	0.447414623299622	1	FALSE
telomere_resids	STR_20574	0.610339557553102	1	FALSE
telomere_resids	STR_20577	0.5035982516118	1	FALSE
telomere_resids	STR_20584	0.953425642488493	1	FALSE
telomere_resids	STR_20589	0.923777803361442	1	FALSE
telomere_resids	STR_20595	0.961809736423393	1	FALSE
telomere_resids	STR_20598	0.565775734547131	1	FALSE
telomere_resids	STR_20601	0.132009953667867	1	FALSE
telomere_resids	STR_20617	0.912262434406737	1	FALSE
telomere_resids	STR_20618	0.899452291892156	1	FALSE
telomere_resids	STR_20637	0.124420944544413	1	FALSE
telomere_resids	STR_20665	0.134589416883429	1	FALSE
telomere_resids	STR_20672	0.275297503720395	1	FALSE
telomere_resids	STR_20678	0.314311874849703	1	FALSE
telomere_resids	STR_20683	0.494155096843667	1	FALSE
telomere_resids	STR_20687	0.985711787422229	1	FALSE
telomere_resids	STR_20688	0.977087355891173	1	FALSE
telomere_resids	STR_20698	0.763977708191455	1	FALSE
telomere_resids	STR_20711	0.554818572098518	1	FALSE
telomere_resids	STR_20713	0.764046516274963	1	FALSE
telomere_resids	STR_20714	0.820352162880061	1	FALSE
telomere_resids	STR_20719	0.101762115819389	1	FALSE
telomere_resids	STR_20720	0.953336891445475	1	FALSE
telomere_resids	STR_20736	0.952507497715056	1	FALSE
telomere_resids	STR_2074	0.595987694170317	1	FALSE
telomere_resids	STR_20755	0.904214465366081	1	FALSE
telomere_resids	STR_20761	0.968795970850852	1	FALSE
telomere_resids	STR_20767	0.647894375395452	1	FALSE
telomere_resids	STR_20772	0.0689622516069812	1	FALSE
telomere_resids	STR_20774	0.939952229473457	1	FALSE
telomere_resids	STR_20779	0.815114996759848	1	FALSE
telomere_resids	STR_20782	0.644648220513994	1	FALSE
telomere_resids	STR_20797	0.968680583254612	1	FALSE
telomere_resids	STR_20799	0.300386659304312	1	FALSE
telomere_resids	STR_20813	0.669842295941669	1	FALSE
telomere_resids	STR_20826	0.975125284670984	1	FALSE
telomere_resids	STR_20832	0.0646442039691087	1	FALSE
telomere_resids	STR_20862	0.762429652496416	1	FALSE
telomere_resids	STR_20863	0.640541633505926	1	FALSE
telomere_resids	STR_20864	0.412406569459889	1	FALSE
telomere_resids	STR_20871	0.917746068746167	1	FALSE
telomere_resids	STR_20873	0.361638167093219	1	FALSE
telomere_resids	STR_20916	0.636456732360825	1	FALSE
telomere_resids	STR_20918	0.387933171597226	1	FALSE
telomere_resids	STR_20924	0.517093808383238	1	FALSE
telomere_resids	STR_20933	0.78233058658672	1	FALSE
telomere_resids	STR_20941	0.20529037935066	1	FALSE
telomere_resids	STR_20960	0.880297224222199	1	FALSE
telomere_resids	STR_21003	0.219801168023999	1	FALSE
telomere_resids	STR_21031	0.677816545998345	1	FALSE
telomere_resids	STR_21039	0.785983160266172	1	FALSE
telomere_resids	STR_21063	0.105878666187534	1	FALSE
telomere_resids	STR_21072	0.799947544009663	1	FALSE
telomere_resids	STR_21101	0.354848164172017	1	FALSE
telomere_resids	STR_21111	0.593048039820604	1	FALSE
telomere_resids	STR_21119	0.631442446617201	1	FALSE
telomere_resids	STR_21139	0.784640085500325	1	FALSE
telomere_resids	STR_21143	0.73984997327593	1	FALSE
telomere_resids	STR_21150	0.802289380161363	1	FALSE
telomere_resids	STR_21159	0.75305971765109	1	FALSE
telomere_resids	STR_21163	0.748704554582024	1	FALSE
telomere_resids	STR_21165	0.393153823831538	1	FALSE
telomere_resids	STR_21167	0.98594031083454	1	FALSE
telomere_resids	STR_21181	0.502311776654377	1	FALSE
telomere_resids	STR_21198	0.926849838147471	1	FALSE
telomere_resids	STR_21233	0.221072879469855	1	FALSE
telomere_resids	STR_21254	0.293518517939191	1	FALSE
telomere_resids	STR_21261	0.533606985850363	1	FALSE
telomere_resids	STR_21302	0.739638753882463	1	FALSE
telomere_resids	STR_21314	0.794520494771405	1	FALSE
telomere_resids	STR_21320	0.663162795157831	1	FALSE
telomere_resids	STR_21324	0.640668284037681	1	FALSE
telomere_resids	STR_21329	0.990221937023809	1	FALSE
telomere_resids	STR_21334	0.538517373515733	1	FALSE
telomere_resids	STR_2134	0.148568286083312	1	FALSE
telomere_resids	STR_21340	0.886235007589078	1	FALSE
telomere_resids	STR_21374	0.00119668818445835	1	FALSE
telomere_resids	STR_21394	0.287723019555083	1	FALSE
telomere_resids	STR_21397	0.476407476140421	1	FALSE
telomere_resids	STR_21443	0.885530035324739	1	FALSE
telomere_resids	STR_21445	0.752461381597887	1	FALSE
telomere_resids	STR_21533	0.864973971564931	1	FALSE
telomere_resids	STR_21539	0.98328195382439	1	FALSE
telomere_resids	STR_21540	0.492424758220202	1	FALSE
telomere_resids	STR_21572	0.631114121973722	1	FALSE
telomere_resids	STR_21579	0.780426746228974	1	FALSE
telomere_resids	STR_21595	0.347424161984762	1	FALSE
telomere_resids	STR_21597	0.482793897566608	1	FALSE
telomere_resids	STR_21618	0.0983708410352394	1	FALSE
telomere_resids	STR_21621	0.971294506266306	1	FALSE
telomere_resids	STR_21629	0.565514606328082	1	FALSE
telomere_resids	STR_21645	0.0168372293361778	1	FALSE
telomere_resids	STR_21652	0.916730008786899	1	FALSE
telomere_resids	STR_21654	0.926365564075243	1	FALSE
telomere_resids	STR_21655	0.931269966080931	1	FALSE
telomere_resids	STR_21658	0.924864723951205	1	FALSE
telomere_resids	STR_21659	0.894748216005279	1	FALSE
telomere_resids	STR_21661	0.330860910359906	1	FALSE
telomere_resids	STR_21684	0.160418642808031	1	FALSE
telomere_resids	STR_21698	0.120749282297007	1	FALSE
telomere_resids	STR_21701	0.235928044741472	1	FALSE
telomere_resids	STR_21705	0.0885034153048943	1	FALSE
telomere_resids	STR_21735	0.168050513975132	1	FALSE
telomere_resids	STR_21756	0.00624549906709415	1	FALSE
telomere_resids	STR_21806	0.111754775603495	1	FALSE
telomere_resids	STR_21808	0.00302450838841968	1	FALSE
telomere_resids	STR_21813	0.770889045657908	1	FALSE
telomere_resids	STR_21871	0.143753660252035	1	FALSE
telomere_resids	STR_2191	0.00111809810986822	1	FALSE
telomere_resids	STR_21948	0.00198820685563422	1	FALSE
telomere_resids	STR_22002	0.0969635565975025	1	FALSE
telomere_resids	STR_22054	0.79301804225347	1	FALSE
telomere_resids	STR_22097	0.814253332782994	1	FALSE
telomere_resids	STR_22145	0.0930804522341922	1	FALSE
telomere_resids	STR_22153	0.0392764501109966	1	FALSE
telomere_resids	STR_22158	0.0575126795982545	1	FALSE
telomere_resids	STR_22167	0.188808845903044	1	FALSE
telomere_resids	STR_22183	0.217233527534663	1	FALSE
telomere_resids	STR_22195	0.440217812291794	1	FALSE
telomere_resids	STR_22224	0.0151730215656967	1	FALSE
telomere_resids	STR_22228	0.112950826421818	1	FALSE
telomere_resids	STR_22232	0.190023546786378	1	FALSE
telomere_resids	STR_22236	0.482109367434947	1	FALSE
telomere_resids	STR_22237	0.170099993743433	1	FALSE
telomere_resids	STR_22279	0.971794328975168	1	FALSE
telomere_resids	STR_22290	0.0434634207721845	1	FALSE
telomere_resids	STR_22292	0.464388413715155	1	FALSE
telomere_resids	STR_22295	0.493232480664048	1	FALSE
telomere_resids	STR_22327	0.0941165778799745	1	FALSE
telomere_resids	STR_22387	0.294471896585457	1	FALSE
telomere_resids	STR_2242	0.00103413563195275	1	FALSE
telomere_resids	STR_22423	0.381887210639064	1	FALSE
telomere_resids	STR_22425	0.723601352936185	1	FALSE
telomere_resids	STR_22451	0.508795905410888	1	FALSE
telomere_resids	STR_22456	0.253878045515288	1	FALSE
telomere_resids	STR_2247	0.0618596834678937	1	FALSE
telomere_resids	STR_22478	0.412515437396139	1	FALSE
telomere_resids	STR_22487	0.445393722563202	1	FALSE
telomere_resids	STR_2256	0.250242934192745	1	FALSE
telomere_resids	STR_22609	0.602071824368434	1	FALSE
telomere_resids	STR_22625	0.417947367027586	1	FALSE
telomere_resids	STR_22628	0.162493225948353	1	FALSE
telomere_resids	STR_22629	0.189339747011742	1	FALSE
telomere_resids	STR_22650	0.614108922580181	1	FALSE
telomere_resids	STR_2271	0.1056058638072	1	FALSE
telomere_resids	STR_22755	0.695765173001325	1	FALSE
telomere_resids	STR_22790	0.265812032093791	1	FALSE
telomere_resids	STR_22797	0.738288724074482	1	FALSE
telomere_resids	STR_22809	0.567978474601605	1	FALSE
telomere_resids	STR_22813	0.745829947739184	1	FALSE
telomere_resids	STR_2284	0.155000567968878	1	FALSE
telomere_resids	STR_22846	0.785587692573894	1	FALSE
telomere_resids	STR_22855	0.491884913954579	1	FALSE
telomere_resids	STR_22856	0.41026161314888	1	FALSE
telomere_resids	STR_22862	0.967123219341696	1	FALSE
telomere_resids	STR_22863	0.539372478497436	1	FALSE
telomere_resids	STR_22869	0.742858338030869	1	FALSE
telomere_resids	STR_22871	0.925862304211592	1	FALSE
telomere_resids	STR_2290	0.0108385913147024	1	FALSE
telomere_resids	STR_22916	0.475364212783979	1	FALSE
telomere_resids	STR_22933	0.947796265477316	1	FALSE
telomere_resids	STR_22980	0.516759244817608	1	FALSE
telomere_resids	STR_22995	0.405339499341641	1	FALSE
telomere_resids	STR_230	0.744973220599421	1	FALSE
telomere_resids	STR_2301	0.308472722160983	1	FALSE
telomere_resids	STR_23048	0.706370051539684	1	FALSE
telomere_resids	STR_23049	0.971921209135251	1	FALSE
telomere_resids	STR_23050	0.156500222866152	1	FALSE
telomere_resids	STR_23088	0.267112384662618	1	FALSE
telomere_resids	STR_23101	0.405442757171097	1	FALSE
telomere_resids	STR_23145	0.90493886572454	1	FALSE
telomere_resids	STR_23196	0.280438967165483	1	FALSE
telomere_resids	STR_23197	0.514588311342692	1	FALSE
telomere_resids	STR_2320	0.0870557663242005	1	FALSE
telomere_resids	STR_23205	0.100916860897105	1	FALSE
telomere_resids	STR_23268	0.430612584641127	1	FALSE
telomere_resids	STR_23282	0.104139898136313	1	FALSE
telomere_resids	STR_23295	0.0869038963504044	1	FALSE
telomere_resids	STR_23308	0.204637704673435	1	FALSE
telomere_resids	STR_23325	0.736092374143172	1	FALSE
telomere_resids	STR_23326	0.523537277349974	1	FALSE
telomere_resids	STR_23332	0.591012367777659	1	FALSE
telomere_resids	STR_23337	0.000655376181523025	1	FALSE
telomere_resids	STR_23380	0.414802946856739	1	FALSE
telomere_resids	STR_23392	0.726248632974643	1	FALSE
telomere_resids	STR_2340	0.509413166000641	1	FALSE
telomere_resids	STR_23406	0.303772618308579	1	FALSE
telomere_resids	STR_2343	0.57349096273829	1	FALSE
telomere_resids	STR_23444	0.533018402779763	1	FALSE
telomere_resids	STR_23461	0.687223710749145	1	FALSE
telomere_resids	STR_23462	0.826533930458804	1	FALSE
telomere_resids	STR_23478	0.788854419359306	1	FALSE
telomere_resids	STR_23483	0.488064934624307	1	FALSE
telomere_resids	STR_23485	0.910294228895319	1	FALSE
telomere_resids	STR_23486	0.658961200051718	1	FALSE
telomere_resids	STR_23489	0.691301400829424	1	FALSE
telomere_resids	STR_23507	0.518506409935482	1	FALSE
telomere_resids	STR_23522	0.593807283402907	1	FALSE
telomere_resids	STR_23532	0.164882153630928	1	FALSE
telomere_resids	STR_23533	0.558281038678469	1	FALSE
telomere_resids	STR_23542	0.962499407047525	1	FALSE
telomere_resids	STR_23544	0.259530323897513	1	FALSE
telomere_resids	STR_23557	0.659442103185214	1	FALSE
telomere_resids	STR_23558	0.79805922582882	1	FALSE
telomere_resids	STR_23562	0.666399174452446	1	FALSE
telomere_resids	STR_23564	0.10349961681288	1	FALSE
telomere_resids	STR_23567	0.488147170202952	1	FALSE
telomere_resids	STR_23571	0.155797689289258	1	FALSE
telomere_resids	STR_23577	0.0814744954723866	1	FALSE
telomere_resids	STR_23593	0.128784958693621	1	FALSE
telomere_resids	STR_23597	0.0351201598340416	1	FALSE
telomere_resids	STR_23602	0.926432526728233	1	FALSE
telomere_resids	STR_23619	0.0372470803758756	1	FALSE
telomere_resids	STR_23630	0.242046524044465	1	FALSE
telomere_resids	STR_23639	0.477089285403811	1	FALSE
telomere_resids	STR_23655	0.998030055882187	1	FALSE
telomere_resids	STR_23665	0.588481841711399	1	FALSE
telomere_resids	STR_23676	0.665580553660264	1	FALSE
telomere_resids	STR_23678	0.94196261044247	1	FALSE
telomere_resids	STR_23681	0.885115081686104	1	FALSE
telomere_resids	STR_23682	0.687555246098023	1	FALSE
telomere_resids	STR_23689	0.828574022765654	1	FALSE
telomere_resids	STR_23690	0.996682052510772	1	FALSE
telomere_resids	STR_23692	0.371341159848344	1	FALSE
telomere_resids	STR_23695	0.803412408818023	1	FALSE
telomere_resids	STR_23696	0.510879409244334	1	FALSE
telomere_resids	STR_23706	0.423600402872484	1	FALSE
telomere_resids	STR_23708	0.92853900779898	1	FALSE
telomere_resids	STR_23722	0.193574772986836	1	FALSE
telomere_resids	STR_23733	0.470320809462266	1	FALSE
telomere_resids	STR_23744	0.230263977186977	1	FALSE
telomere_resids	STR_23747	0.55678441927999	1	FALSE
telomere_resids	STR_23751	0.474488671999529	1	FALSE
telomere_resids	STR_23753	0.673420087503731	1	FALSE
telomere_resids	STR_23775	0.0734167364521057	1	FALSE
telomere_resids	STR_23782	0.185535798409725	1	FALSE
telomere_resids	STR_23787	0.558594092789034	1	FALSE
telomere_resids	STR_23812	0.247845338044434	1	FALSE
telomere_resids	STR_23817	0.239612341486581	1	FALSE
telomere_resids	STR_23826	0.0625316422986952	1	FALSE
telomere_resids	STR_23850	0.86011361119167	1	FALSE
telomere_resids	STR_23867	0.184272983491893	1	FALSE
telomere_resids	STR_23869	0.567475864612512	1	FALSE
telomere_resids	STR_23892	0.300400517494017	1	FALSE
telomere_resids	STR_23907	0.586706464672648	1	FALSE
telomere_resids	STR_23910	0.446438922813352	1	FALSE
telomere_resids	STR_2393	0.969366477804097	1	FALSE
telomere_resids	STR_23933	0.313948894487572	1	FALSE
telomere_resids	STR_23937	0.569423887127859	1	FALSE
telomere_resids	STR_23952	0.43968683105922	1	FALSE
telomere_resids	STR_23953	0.406968889688357	1	FALSE
telomere_resids	STR_23955	0.0964936939280444	1	FALSE
telomere_resids	STR_23983	0.604371711105831	1	FALSE
telomere_resids	STR_24022	0.0156013219724519	1	FALSE
telomere_resids	STR_24029	0.261426161633122	1	FALSE
telomere_resids	STR_24036	0.526151602783456	1	FALSE
telomere_resids	STR_24038	0.0397827038039159	1	FALSE
telomere_resids	STR_24042	0.0922512287214481	1	FALSE
telomere_resids	STR_24064	0.0236905815657057	1	FALSE
telomere_resids	STR_24084	0.365241112063556	1	FALSE
telomere_resids	STR_24090	0.499968935286725	1	FALSE
telomere_resids	STR_24091	0.610285792487452	1	FALSE
telomere_resids	STR_24097	0.242365774443295	1	FALSE
telomere_resids	STR_24141	0.0501590501601846	1	FALSE
telomere_resids	STR_24154	0.0942558770828148	1	FALSE
telomere_resids	STR_24190	0.0961400279034174	1	FALSE
telomere_resids	STR_24192	0.619670276911477	1	FALSE
telomere_resids	STR_24195	0.324607501800638	1	FALSE
telomere_resids	STR_24200	0.289912691124898	1	FALSE
telomere_resids	STR_24214	0.533895142024525	1	FALSE
telomere_resids	STR_24246	0.885846889706262	1	FALSE
telomere_resids	STR_24258	0.532411728578262	1	FALSE
telomere_resids	STR_24261	0.884004582847661	1	FALSE
telomere_resids	STR_24274	0.522752489622789	1	FALSE
telomere_resids	STR_2430	0.113530736512071	1	FALSE
telomere_resids	STR_24301	0.724017431327299	1	FALSE
telomere_resids	STR_24316	0.597936638867832	1	FALSE
telomere_resids	STR_2433	0.104818249301817	1	FALSE
telomere_resids	STR_24333	0.499712700420302	1	FALSE
telomere_resids	STR_24341	0.502034973788716	1	FALSE
telomere_resids	STR_24349	0.63370419263805	1	FALSE
telomere_resids	STR_24352	0.290768697115046	1	FALSE
telomere_resids	STR_24356	0.896662244347189	1	FALSE
telomere_resids	STR_24358	0.894124490082674	1	FALSE
telomere_resids	STR_24365	0.041878218313414	1	FALSE
telomere_resids	STR_24366	0.173264603022408	1	FALSE
telomere_resids	STR_24375	0.0616036323939507	1	FALSE
telomere_resids	STR_24378	0.343296834634875	1	FALSE
telomere_resids	STR_24385	0.715790693876183	1	FALSE
telomere_resids	STR_24386	0.615961432056465	1	FALSE
telomere_resids	STR_24387	0.892115497587407	1	FALSE
telomere_resids	STR_24399	0.0347175388950224	1	FALSE
telomere_resids	STR_24405	0.553991376650188	1	FALSE
telomere_resids	STR_2443	0.799251085035589	1	FALSE
telomere_resids	STR_24437	0.955477531505258	1	FALSE
telomere_resids	STR_24456	0.488892694871622	1	FALSE
telomere_resids	STR_24458	0.457023304581857	1	FALSE
telomere_resids	STR_2447	0.843691365376998	1	FALSE
telomere_resids	STR_24482	0.436883592340568	1	FALSE
telomere_resids	STR_24487	0.463489553373475	1	FALSE
telomere_resids	STR_24494	0.885585512160476	1	FALSE
telomere_resids	STR_24524	0.734919966875634	1	FALSE
telomere_resids	STR_24534	0.957642345257594	1	FALSE
telomere_resids	STR_24537	0.405837372172844	1	FALSE
telomere_resids	STR_24544	0.978508066593891	1	FALSE
telomere_resids	STR_24546	0.995199197785764	1	FALSE
telomere_resids	STR_24550	0.574880545285344	1	FALSE
telomere_resids	STR_24576	0.131555598430781	1	FALSE
telomere_resids	STR_24583	0.0313755291387293	1	FALSE
telomere_resids	STR_24584	0.310723830545587	1	FALSE
telomere_resids	STR_24587	0.480133221693591	1	FALSE
telomere_resids	STR_24597	0.462571059583392	1	FALSE
telomere_resids	STR_24598	0.292162863225472	1	FALSE
telomere_resids	STR_24599	0.191800519251779	1	FALSE
telomere_resids	STR_24622	0.70147926169745	1	FALSE
telomere_resids	STR_24625	0.987739845959109	1	FALSE
telomere_resids	STR_24633	0.208729186485571	1	FALSE
telomere_resids	STR_24642	0.133953048733526	1	FALSE
telomere_resids	STR_24664	0.0943333936196555	1	FALSE
telomere_resids	STR_24668	0.127560129659039	1	FALSE
telomere_resids	STR_24669	0.415337151282296	1	FALSE
telomere_resids	STR_24673	0.161459165819468	1	FALSE
telomere_resids	STR_24686	0.238824673231426	1	FALSE
telomere_resids	STR_24689	0.56231930855742	1	FALSE
telomere_resids	STR_24692	0.208501563163471	1	FALSE
telomere_resids	STR_24695	0.116961768509858	1	FALSE
telomere_resids	STR_24697	0.262516950163762	1	FALSE
telomere_resids	STR_24699	0.490041820686071	1	FALSE
telomere_resids	STR_247	0.214872438010171	1	FALSE
telomere_resids	STR_24721	0.522247409972026	1	FALSE
telomere_resids	STR_24724	0.0220385872037503	1	FALSE
telomere_resids	STR_24733	0.526819023925977	1	FALSE
telomere_resids	STR_24734	0.169720884775965	1	FALSE
telomere_resids	STR_24758	0.409889413405676	1	FALSE
telomere_resids	STR_24766	0.73088957844649	1	FALSE
telomere_resids	STR_24786	0.166330796248307	1	FALSE
telomere_resids	STR_24788	0.879644358750518	1	FALSE
telomere_resids	STR_2479	0.357287467654348	1	FALSE
telomere_resids	STR_24790	0.0103157630741696	1	FALSE
telomere_resids	STR_24801	0.103016549871573	1	FALSE
telomere_resids	STR_24803	0.151483495287056	1	FALSE
telomere_resids	STR_24819	0.0139602646761488	1	FALSE
telomere_resids	STR_2483	0.469693337315432	1	FALSE
telomere_resids	STR_24832	0.24860785778477	1	FALSE
telomere_resids	STR_24833	0.364232393210163	1	FALSE
telomere_resids	STR_24841	0.314201949080679	1	FALSE
telomere_resids	STR_24847	0.211407756728588	1	FALSE
telomere_resids	STR_24850	0.481800747254756	1	FALSE
telomere_resids	STR_24852	0.981156753849657	1	FALSE
telomere_resids	STR_24872	0.521392853047742	1	FALSE
telomere_resids	STR_24882	0.210147190582786	1	FALSE
telomere_resids	STR_24894	0.0637037835353925	1	FALSE
telomere_resids	STR_24897	0.0344007396185827	1	FALSE
telomere_resids	STR_24899	0.180658238417533	1	FALSE
telomere_resids	STR_24900	0.553080372076218	1	FALSE
telomere_resids	STR_24904	0.18308530991069	1	FALSE
telomere_resids	STR_2491	0.403995206196117	1	FALSE
telomere_resids	STR_24910	0.987395106714431	1	FALSE
telomere_resids	STR_24912	0.451203904031418	1	FALSE
telomere_resids	STR_24917	0.018437015479205	1	FALSE
telomere_resids	STR_24921	0.0412132305786931	1	FALSE
telomere_resids	STR_24922	0.00687353300755553	1	FALSE
telomere_resids	STR_24924	0.155867998306738	1	FALSE
telomere_resids	STR_24958	0.0839624690408514	1	FALSE
telomere_resids	STR_24991	0.361001926354459	1	FALSE
telomere_resids	STR_24994	0.116744881906839	1	FALSE
telomere_resids	STR_25004	0.707168639425845	1	FALSE
telomere_resids	STR_25010	0.285619295062058	1	FALSE
telomere_resids	STR_25044	0.593615800634668	1	FALSE
telomere_resids	STR_25061	0.971108498633398	1	FALSE
telomere_resids	STR_25066	0.0966393439083184	1	FALSE
telomere_resids	STR_25072	0.15289394704317	1	FALSE
telomere_resids	STR_25088	0.423521016400808	1	FALSE
telomere_resids	STR_25115	0.889244874122992	1	FALSE
telomere_resids	STR_25120	0.0737858489375066	1	FALSE
telomere_resids	STR_25134	0.435458130854208	1	FALSE
telomere_resids	STR_25143	0.943471737389642	1	FALSE
telomere_resids	STR_25145	0.276048976146926	1	FALSE
telomere_resids	STR_25146	0.518646016576499	1	FALSE
telomere_resids	STR_25159	0.0700207178192337	1	FALSE
telomere_resids	STR_25168	0.614767888331954	1	FALSE
telomere_resids	STR_25177	0.483643703629803	1	FALSE
telomere_resids	STR_25197	0.0478690835552362	1	FALSE
telomere_resids	STR_25212	0.487754532087249	1	FALSE
telomere_resids	STR_25243	0.128428526903675	1	FALSE
telomere_resids	STR_25250	0.989284468310092	1	FALSE
telomere_resids	STR_25278	0.704126199432683	1	FALSE
telomere_resids	STR_2528	0.814612792533743	1	FALSE
telomere_resids	STR_25326	0.489415516101149	1	FALSE
telomere_resids	STR_25327	0.185573295280853	1	FALSE
telomere_resids	STR_25367	0.297915377748217	1	FALSE
